KRT12	GO:0005198
DIRAS1	GO:0007165
DIRAS1	GO:0019003
GADD45B	GO:0005634
GADD45B	GO:0005737
GADD45B	GO:0051726
SPPL2B	GO:0005765
SPPL2B	GO:0030660
SPPL2B	GO:0033619
SPPL2B	GO:0042500
SPPL2B	GO:0098553
SPPL2B	GO:0098554
AMH	GO:0001880
AMH	GO:0005615
AMH	GO:0008083
AMH	GO:0008406
DOT1L	GO:0000077
DOT1L	GO:0005634
DOT1L	GO:0006281
DOT1L	GO:0031151
DOT1L	GO:0031507
DOT1L	GO:2000677
BTBD2	GO:0000932
BTBD2	GO:0005515
BTBD2	GO:0005829
BTBD2	GO:0022008
ABHD17A	GO:0002084
ABHD17A	GO:0005886
ABHD17A	GO:0008474
ABHD17A	GO:0010008
TCF3	GO:0000978
TCF3	GO:0000981
TCF3	GO:0005667
TCF3	GO:0006357
TCF3	GO:0033152
TCF3	GO:0046983
MBD3	GO:0003677
PLK5	GO:0000278
PLK5	GO:0000922
PLK5	GO:0004674
PLK5	GO:0005515
PLK5	GO:0005524
PLK5	GO:0005634
PLK5	GO:0005737
PLK5	GO:0005813
PLK5	GO:0006468
PLK5	GO:0032465
ADAMTSL5	GO:0004222
ADAMTSL5	GO:0005515
ADAMTSL5	GO:0030198
ADAMTSL5	GO:0031012
PCSK4	GO:0000139
PCSK4	GO:0004252
PCSK4	GO:0005802
PCSK4	GO:0016486
APC2	GO:0001708
APC2	GO:0005881
APC2	GO:0007026
APC2	GO:0007389
APC2	GO:0007399
APC2	GO:0008013
APC2	GO:0008017
APC2	GO:0016055
APC2	GO:0016342
APC2	GO:0016477
APC2	GO:0030877
APC2	GO:0045295
APC2	GO:0045595
APC2	GO:0045732
APC2	GO:0090090
GAMT	GO:0005634
GAMT	GO:0005737
GAMT	GO:0006601
GAMT	GO:0030731
MIDN	GO:0005515
MIDN	GO:0005634
STK11	GO:0001558
STK11	GO:0004674
STK11	GO:0005524
STK11	GO:0005634
STK11	GO:0005737
STK11	GO:0006468
STK11	GO:0006974
STK11	GO:0030010
STK11	GO:0030111
STK11	GO:0030295
STK11	GO:0035556
STK11	GO:0042593
STK11	GO:1901610
SBNO2	GO:0005634
SBNO2	GO:0006355
SBNO2	GO:0031490
SBNO2	GO:0042393
ABCA7	GO:0005319
ABCA7	GO:0005524
ABCA7	GO:0006869
ABCA7	GO:0016020
ABCA7	GO:0016887
ABCA7	GO:0043231
ABCA7	GO:0055085
ABCA7	GO:0140359
CNN2	GO:0003779
CNN2	GO:0031032
GRIN3B	GO:0004972
GRIN3B	GO:0005886
GRIN3B	GO:0006811
GRIN3B	GO:0035235
GRIN3B	GO:0035249
GRIN3B	GO:0045211
GRIN3B	GO:0050804
GRIN3B	GO:1904315
MED16	GO:0005515
MED16	GO:0016592
MED16	GO:0045893
CFD	GO:0004252
CFD	GO:0006508
PLPPR3	GO:0006644
PLPPR3	GO:0007165
PLPPR3	GO:0008195
PLPPR3	GO:0046839
PTBP1	GO:0003729
PTBP1	GO:0005634
PTBP1	GO:0006397
PTBP1	GO:0043484
PTBP1	GO:0045595
PALM	GO:0007194
PALM	GO:0008360
PALM	GO:0016020
PALM	GO:0051491
PRSS57	GO:0004252
PRSS57	GO:0006508
RNF126	GO:0005737
RNF126	GO:0016567
RNF126	GO:0061630
POLRMT	GO:0001018
POLRMT	GO:0003899
POLRMT	GO:0005515
POLRMT	GO:0006390
POLRMT	GO:0034245
MADCAM1	GO:0007229
MADCAM1	GO:0016020
MADCAM1	GO:0034113
MADCAM1	GO:0050901
MADCAM1	GO:0098640
MADCAM1	GO:2000403
CNTN5	GO:0007420
CNTN5	GO:0098609
CNTN5	GO:0098632
CCDC82	GO:0005634
MAML2	GO:0003713
MAML2	GO:0005654
MAML2	GO:0007219
MAML2	GO:0007221
MAML2	GO:0016607
SESN3	GO:0005634
SESN3	GO:0016239
SESN3	GO:0016684
SESN3	GO:0070728
SESN3	GO:0071233
SESN3	GO:1901031
SESN3	GO:1904262
SESN3	GO:1990253
ENDOD1	GO:0003676
ENDOD1	GO:0016787
ENDOD1	GO:0046872
LOC485120	GO:0005634
LOC485120	GO:0006338
LOC485120	GO:0032454
LOC485121	GO:0005634
LOC485121	GO:0006338
LOC485121	GO:0032454
AMOTL1	GO:0001525
AMOTL1	GO:0003365
AMOTL1	GO:0005886
AMOTL1	GO:0005923
AMOTL1	GO:0030036
AMOTL1	GO:0030334
AMOTL1	GO:0031410
AMOTL1	GO:0035329
PIWIL4	GO:0005515
PIWIL4	GO:0031047
PIWIL4	GO:0034584
PIWIL4	GO:0043186
ANKRD49	GO:0005515
HEPHL1	GO:0004322
HEPHL1	GO:0005507
HEPHL1	GO:0005886
HEPHL1	GO:0006826
RPS24	GO:0003735
RPS24	GO:0005840
RPS24	GO:0006412
NAALAD2	GO:0004180
LOC485141	GO:0005515
LOC485141	GO:0008270
LOC485143	GO:0005515
LOC485143	GO:0008270
NOX4	GO:0005886
NOX4	GO:0006952
NOX4	GO:0016175
NOX4	GO:0042554
NOX4	GO:0043020
GRM5	GO:0001640
GRM5	GO:0007216
GRM5	GO:0051966
GRM5	GO:0098839
GRM5	GO:0099530
GRM5	GO:0099553
GRM5	GO:0099583
FZD4	GO:0005886
FZD4	GO:0017147
FZD4	GO:0035567
FZD4	GO:0042813
FZD4	GO:0060070
FZD4	GO:0061299
PRSS23	GO:0004252
PRSS23	GO:0005615
PRSS23	GO:0006508
ME3	GO:0004471
ME3	GO:0004473
ME3	GO:0005739
ME3	GO:0006090
ME3	GO:0006108
ME3	GO:0051287
SYTL2	GO:0005886
SYTL2	GO:0006886
SYTL2	GO:0006887
SYTL2	GO:0031267
SYTL2	GO:0042043
SYTL2	GO:0070382
TMEM126B	GO:0005739
TMEM126B	GO:0032981
DLG2	GO:0007268
DLG2	GO:0019900
DLG2	GO:0031594
DLG2	GO:0043005
DLG2	GO:0098839
DDIAS	GO:0005634
DDIAS	GO:0005737
DDIAS	GO:1902230
TENM4	GO:0007157
TENM4	GO:0007165
TENM4	GO:0016020
TENM4	GO:0042803
TENM4	GO:0043005
TENM4	GO:0046982
TENM4	GO:0048666
TENM4	GO:0050839
USP35	GO:0004197
USP35	GO:0004843
USP35	GO:0005634
USP35	GO:0005829
USP35	GO:0016579
THRSP	GO:0005829
THRSP	GO:0046890
KCTD14	GO:0005515
KCTD14	GO:0051260
GDPD4	GO:0006629
GDPD4	GO:0008889
GDPD4	GO:0016020
MYO7A	GO:0003774
MYO7A	GO:0005515
MYO7A	GO:0005524
MYO7A	GO:0005856
MYO7A	GO:0016459
CAPN5	GO:0004198
CAPN5	GO:0005737
CAPN5	GO:0006508
B3GNT6	GO:0006486
B3GNT6	GO:0016020
B3GNT6	GO:0016758
TSKU	GO:0005515
TSKU	GO:0005615
TSKU	GO:0031012
LOC485179	GO:0001653
LOC485179	GO:0004383
LOC485179	GO:0004672
LOC485179	GO:0005524
LOC485179	GO:0006182
LOC485179	GO:0006468
LOC485179	GO:0007168
LOC485179	GO:0035556
LRRC32	GO:0005515
LRRC32	GO:0005886
WNT11	GO:0005109
WNT11	GO:0005125
WNT11	GO:0005576
WNT11	GO:0005615
WNT11	GO:0007275
WNT11	GO:0030182
WNT11	GO:0045165
WNT11	GO:0060070
DGAT2	GO:0004144
DGAT2	GO:0005789
DGAT2	GO:0019432
MOGAT2	GO:0003846
MOGAT2	GO:0004144
MOGAT2	GO:0005789
MOGAT2	GO:0006651
MOGAT2	GO:0019432
SERPINH1	GO:0004867
SERPINH1	GO:0005518
SERPINH1	GO:0005615
SERPINH1	GO:0005783
SERPINH1	GO:0010951
SERPINH1	GO:0030199
GDPD5	GO:0005886
GDPD5	GO:0006629
GDPD5	GO:0008889
GDPD5	GO:0045666
ARRB1	GO:0001664
ARRB1	GO:0002031
ARRB1	GO:0007165
ARRB1	GO:0007601
SLCO2B1	GO:0005515
SLCO2B1	GO:0015125
SLCO2B1	GO:0015347
SLCO2B1	GO:0015721
SLCO2B1	GO:0016020
SLCO2B1	GO:0043252
SLCO2B1	GO:0055085
OR2AT2	GO:0004930
OR2AT2	GO:0004984
OR2AT2	GO:0007186
OR2AT2	GO:0016020
NEU3	GO:0004308
NEU3	GO:0005737
NEU3	GO:0005764
NEU3	GO:0006689
NEU3	GO:0009313
NEU3	GO:0016020
LIPT2	GO:0005739
LIPT2	GO:0009249
LIPT2	GO:0033819
KCNE3	GO:0005251
KCNE3	GO:0015459
KCNE3	GO:0016020
KCNE3	GO:0044325
KCNE3	GO:0060307
KCNE3	GO:0086005
KCNE3	GO:0086011
KCNE3	GO:0086091
KCNE3	GO:0097623
KCNE3	GO:1902260
KCNE3	GO:1902282
PGM2L1	GO:0005975
PGM2L1	GO:0016868
PGM2L1	GO:0047933
RELT	GO:0005515
RELT	GO:0006915
RELT	GO:0097186
P2RY6	GO:0001621
P2RY6	GO:0005886
P2RY6	GO:0007186
P2RY6	GO:0045029
P2RY6	GO:0045030
P2RY6	GO:1905835
P2RY2	GO:0005886
P2RY2	GO:0007200
P2RY2	GO:0031686
P2RY2	GO:0045028
P2RY2	GO:0045030
P2RY2	GO:0070257
P2RY2	GO:0097746
FCHSD2	GO:0005515
FCHSD2	GO:0007274
FCHSD2	GO:0030833
FCHSD2	GO:0031594
FCHSD2	GO:0055037
ATG16L2	GO:0000045
ATG16L2	GO:0000421
ATG16L2	GO:0005515
ATG16L2	GO:0039689
ARAP1	GO:0005096
ARAP1	GO:0005515
ARAP1	GO:0005547
ARAP1	GO:0005802
ARAP1	GO:0005886
ARAP1	GO:0007165
ARAP1	GO:0031410
ARAP1	GO:0043547
PHOX2A	GO:0000977
PHOX2A	GO:0000981
PHOX2A	GO:0006357
INPPL1	GO:0005515
INPPL1	GO:0016791
INPPL1	GO:0046856
LAMTOR1	GO:0001919
LAMTOR1	GO:0005085
LAMTOR1	GO:0005764
LAMTOR1	GO:0007040
LAMTOR1	GO:0016197
LAMTOR1	GO:0031902
LAMTOR1	GO:0032008
LAMTOR1	GO:0042632
LAMTOR1	GO:0043410
LAMTOR1	GO:0045121
LAMTOR1	GO:0060090
LAMTOR1	GO:0071230
LAMTOR1	GO:0071986
LRTOMT	GO:0005515
NUMA1	GO:0000132
NUMA1	GO:0000922
NUMA1	GO:0005813
NUMA1	GO:0005876
NUMA1	GO:0008017
ART5	GO:0003950
ART5	GO:0106274
CHRNA10	GO:0004888
CHRNA10	GO:0007165
CHRNA10	GO:0007268
CHRNA10	GO:0022848
CHRNA10	GO:0034220
CHRNA10	GO:0042391
CHRNA10	GO:0043005
CHRNA10	GO:0045202
CHRNA10	GO:0045211
CHRNA10	GO:0050877
PGAP2	GO:0000139
PGAP2	GO:0005789
PGAP2	GO:0006506
RHOG	GO:0003924
RHOG	GO:0005525
RHOG	GO:0005856
RHOG	GO:0005886
RHOG	GO:0005938
RHOG	GO:0007015
RHOG	GO:0007163
RHOG	GO:0007264
RHOG	GO:0008360
RHOG	GO:0019901
RHOG	GO:0030865
RHOG	GO:0031410
RHOG	GO:0032956
RHOG	GO:0042995
OR55B1	GO:0004930
OR55B1	GO:0004984
OR55B1	GO:0007186
OR55B1	GO:0016020
LOC485220	GO:0005634
LOC485220	GO:0005847
LOC485220	GO:0006369
LOC485220	GO:0008420
LOC485221	GO:0004930
LOC485221	GO:0004984
LOC485221	GO:0007186
LOC485221	GO:0016020
AKIRIN2	GO:0000785
AKIRIN2	GO:0003712
AKIRIN2	GO:0005634
AKIRIN2	GO:0045089
AKIRIN2	GO:0045944
OR52B4	GO:0004930
OR52B4	GO:0004984
OR52B4	GO:0007186
OR52B4	GO:0016020
TRIM21	GO:0005515
TRIM21	GO:0008270
OR51R1	GO:0004930
OR51R1	GO:0004984
OR51R1	GO:0007186
OR51R1	GO:0016020
OR52P2	GO:0004930
OR52P2	GO:0004984
OR52P2	GO:0007186
OR52P2	GO:0016020
OR52K1B	GO:0004930
OR52K1B	GO:0004984
OR52K1B	GO:0007186
OR52K1B	GO:0016020
OR52K1	GO:0004930
OR52K1	GO:0004984
OR52K1	GO:0007186
OR52K1	GO:0016020
TRIM68	GO:0005515
TRIM68	GO:0008270
OR51E1	GO:0004930
OR51E1	GO:0004984
OR51E1	GO:0007186
OR51E1	GO:0016020
OR51A25	GO:0004930
OR51A25	GO:0004984
OR51A25	GO:0007186
OR51A25	GO:0016020
OR51F23	GO:0004930
OR51F23	GO:0004984
OR51F23	GO:0007186
OR51F23	GO:0016020
OR52A24	GO:0004930
OR52A24	GO:0004984
OR52A24	GO:0007186
OR52A24	GO:0016020
OR52AE1	GO:0004930
OR52AE1	GO:0004984
OR52AE1	GO:0007186
OR52AE1	GO:0016020
OR52A1	GO:0004930
OR52A1	GO:0004984
OR52A1	GO:0007186
OR52A1	GO:0016020
OR51V21	GO:0004930
OR51V21	GO:0004984
OR51V21	GO:0007186
OR51V21	GO:0016020
LOC485255	GO:0004601
LOC485255	GO:0005344
LOC485255	GO:0005833
LOC485255	GO:0015671
LOC485255	GO:0019825
LOC485255	GO:0020037
LOC485255	GO:0031720
LOC485255	GO:0031721
LOC485255	GO:0031838
LOC485255	GO:0042744
LOC485255	GO:0043177
LOC485255	GO:0072562
HBE1	GO:0004601
HBE1	GO:0005344
HBE1	GO:0005833
HBE1	GO:0015671
HBE1	GO:0019825
HBE1	GO:0020037
HBE1	GO:0031720
HBE1	GO:0031721
HBE1	GO:0031838
HBE1	GO:0042744
HBE1	GO:0043177
HBE1	GO:0072562
OR51B18	GO:0004930
OR51B18	GO:0004984
OR51B18	GO:0007186
OR51B18	GO:0016020
LOC485259	GO:0004930
LOC485259	GO:0004984
LOC485259	GO:0007186
LOC485259	GO:0016020
OR51M1	GO:0004930
OR51M1	GO:0004984
OR51M1	GO:0007186
OR51M1	GO:0016020
OR51AI5	GO:0004930
OR51AI5	GO:0004984
OR51AI5	GO:0007186
OR51AI5	GO:0016020
OR51K2	GO:0004930
OR51K2	GO:0004984
OR51K2	GO:0007186
OR51K2	GO:0016020
OR51K7	GO:0004930
OR51K7	GO:0004984
OR51K7	GO:0007186
OR51K7	GO:0016020
OR51Q1F	GO:0004930
OR51Q1F	GO:0004984
OR51Q1F	GO:0007186
OR51Q1F	GO:0016020
LOC485266	GO:0004930
LOC485266	GO:0004984
LOC485266	GO:0007186
LOC485266	GO:0016020
OR51K1	GO:0004930
OR51K1	GO:0004984
OR51K1	GO:0007186
OR51K1	GO:0016020
OR52H1	GO:0004930
OR52H1	GO:0004984
OR52H1	GO:0007186
OR52H1	GO:0016020
cOR52H8	GO:0046983
UBQLNL	GO:0005829
UBQLNL	GO:0006511
UBQLNL	GO:0031593
LOC485275	GO:0004930
LOC485275	GO:0004984
LOC485275	GO:0007186
LOC485275	GO:0016020
OR51A24	GO:0004930
OR51A24	GO:0004984
OR51A24	GO:0007186
OR51A24	GO:0016020
OR52H2	GO:0004930
OR52H2	GO:0004984
OR52H2	GO:0007186
OR52H2	GO:0016020
OR52H4	GO:0004930
OR52H4	GO:0004984
OR52H4	GO:0007186
OR52H4	GO:0016020
LOC485282	GO:0004930
LOC485282	GO:0004984
LOC485282	GO:0007186
LOC485282	GO:0016020
TRIM22	GO:0005515
TRIM22	GO:0008270
OR52H9	GO:0004930
OR52H9	GO:0004984
OR52H9	GO:0007186
OR52H9	GO:0016020
OR52H7	GO:0004930
OR52H7	GO:0004984
OR52H7	GO:0007186
OR52H7	GO:0016020
OR52U1	GO:0004930
OR52U1	GO:0004984
OR52U1	GO:0007186
OR52U1	GO:0016020
OR52U1C	GO:0004930
OR52U1C	GO:0004984
OR52U1C	GO:0007186
OR52U1C	GO:0016020
OR52AC1	GO:0004930
OR52AC1	GO:0004984
OR52AC1	GO:0007186
OR52AC1	GO:0016020
OR52P1	GO:0004930
OR52P1	GO:0004984
OR52P1	GO:0007186
OR52P1	GO:0016020
OR52N4F	GO:0004930
OR52N4F	GO:0004984
OR52N4F	GO:0007186
OR52N4F	GO:0016020
OR52N4	GO:0004930
OR52N4	GO:0004984
OR52N4	GO:0007186
OR52N4	GO:0016020
OR52N4G	GO:0004930
OR52N4G	GO:0004984
OR52N4G	GO:0007186
OR52N4G	GO:0016020
OR56B2	GO:0004930
OR56B2	GO:0004984
OR56B2	GO:0007186
OR56B2	GO:0016020
LOC485299	GO:0004930
LOC485299	GO:0004984
LOC485299	GO:0007186
LOC485299	GO:0016020
LOC485300	GO:0004930
LOC485300	GO:0004984
LOC485300	GO:0007186
LOC485300	GO:0016020
OR52N2G	GO:0004930
OR52N2G	GO:0004984
OR52N2G	GO:0007186
OR52N2G	GO:0016020
OR52N2	GO:0004930
OR52N2	GO:0004984
OR52N2	GO:0007186
OR52N2	GO:0016020
LOC485303	GO:0004930
LOC485303	GO:0004984
LOC485303	GO:0007186
LOC485303	GO:0016020
OR52E8	GO:0004930
OR52E8	GO:0004984
OR52E8	GO:0007186
OR52E8	GO:0016020
OR52E4	GO:0004930
OR52E4	GO:0004984
OR52E4	GO:0007186
OR52E4	GO:0016020
OR52E7	GO:0004930
OR52E7	GO:0004984
OR52E7	GO:0007186
OR52E7	GO:0016020
OR52E4B	GO:0004930
OR52E4B	GO:0004984
OR52E4B	GO:0007186
OR52E4B	GO:0016020
OR52E5	GO:0004930
OR52E5	GO:0004984
OR52E5	GO:0007186
OR52E5	GO:0016020
OR56A9	GO:0004930
OR56A9	GO:0004984
OR56A9	GO:0007186
OR56A9	GO:0016020
OR56A3E	GO:0004930
OR56A3E	GO:0004984
OR56A3E	GO:0007186
OR56A3E	GO:0016020
OR56A3D	GO:0004930
OR56A3D	GO:0004984
OR56A3D	GO:0007186
OR56A3D	GO:0016020
OR56A3	GO:0004930
OR56A3	GO:0004984
OR56A3	GO:0007186
OR56A3	GO:0016020
OR56A4C	GO:0004930
OR56A4C	GO:0004984
OR56A4C	GO:0007186
OR56A4C	GO:0016020
OR56A4B	GO:0004930
OR56A4B	GO:0004984
OR56A4B	GO:0007186
OR56A4B	GO:0016020
OR56A1B	GO:0004930
OR56A1B	GO:0004984
OR56A1B	GO:0007186
OR56A1B	GO:0016020
OR56B6	GO:0004930
OR56B6	GO:0004984
OR56B6	GO:0007186
OR56B6	GO:0016020
OR52L1	GO:0004930
OR52L1	GO:0004984
OR52L1	GO:0007186
OR52L1	GO:0016020
OR52X1	GO:0004930
OR52X1	GO:0004984
OR52X1	GO:0007186
OR52X1	GO:0016020
OR52B2	GO:0004930
OR52B2	GO:0004984
OR52B2	GO:0007186
OR52B2	GO:0016020
OR52W1	GO:0004984
OR52W1	GO:0007186
OR52W1	GO:0016020
FHIP1B	GO:0007032
FHIP1B	GO:0007040
FHIP1B	GO:0008333
FHIP1B	GO:0045022
FHIP1B	GO:0070695
CCKBR	GO:0004951
CCKBR	GO:0005886
CCKBR	GO:0007200
CCKBR	GO:0015054
SMPD1	GO:0005764
SMPD1	GO:0006685
SMPD1	GO:0046513
SMPD1	GO:0061750
DNHD1	GO:0005524
DNHD1	GO:0007018
DNHD1	GO:0008569
DNHD1	GO:0030286
DNHD1	GO:0045505
DNHD1	GO:0051959
TAF10	GO:0000124
TAF10	GO:0005634
TAF10	GO:0005669
TAF10	GO:0006367
TAF10	GO:0016251
TAF10	GO:1990841
TPP1	GO:0004252
TPP1	GO:0006508
TPP1	GO:0007417
TPP1	GO:0008240
LOC485342	GO:0004047
LOC485342	GO:0005515
LOC485342	GO:0005739
LOC485342	GO:0006546
OR2AG2	GO:0004930
OR2AG2	GO:0004984
OR2AG2	GO:0007186
OR2AG2	GO:0016020
OR2AG1D	GO:0004930
OR2AG1D	GO:0004984
OR2AG1D	GO:0007186
OR2AG1D	GO:0016020
OR2D3G	GO:0004930
OR2D3G	GO:0004984
OR2D3G	GO:0007186
OR2D3G	GO:0016020
OR6B9	GO:0004930
OR6B9	GO:0004984
OR6B9	GO:0007186
OR6B9	GO:0016020
OR6A2	GO:0004930
OR6A2	GO:0004984
OR6A2	GO:0007186
OR6A2	GO:0016020
OR10A5D	GO:0004930
OR10A5D	GO:0004984
OR10A5D	GO:0007186
OR10A5D	GO:0016020
OR10A5F	GO:0004930
OR10A5F	GO:0004984
OR10A5F	GO:0007186
OR10A5F	GO:0016020
OR10A5E	GO:0004930
OR10A5E	GO:0004984
OR10A5E	GO:0007186
OR10A5E	GO:0016020
OR2D3	GO:0004930
OR2D3	GO:0004984
OR2D3	GO:0007186
OR2D3	GO:0016020
OR2D3E	GO:0004930
OR2D3E	GO:0004984
OR2D3E	GO:0007186
OR2D3E	GO:0016020
OR2D3F	GO:0004930
OR2D3F	GO:0004984
OR2D3F	GO:0007186
OR2D3F	GO:0016020
OR2D3D	GO:0004930
OR2D3D	GO:0004984
OR2D3D	GO:0007186
OR2D3D	GO:0016020
ZNF215	GO:0000122
ZNF215	GO:0000978
ZNF215	GO:0001227
ZNF214	GO:0000122
ZNF214	GO:0001817
ZNF214	GO:0002682
NLRP14	GO:0005515
NLRP14	GO:0005737
NLRP14	GO:0050727
SYT9	GO:0000149
SYT9	GO:0001786
SYT9	GO:0005509
SYT9	GO:0005544
SYT9	GO:0014059
SYT9	GO:0016020
SYT9	GO:0017156
SYT9	GO:0017158
SYT9	GO:0030276
SYT9	GO:0031045
SYT9	GO:0071277
PPFIBP2	GO:0005515
PPFIBP2	GO:0007528
PPFIBP2	GO:0048786
CYB5R2	GO:0005739
CYB5R2	GO:0016491
CYB5R2	GO:0071949
OVCH2	GO:0004252
OVCH2	GO:0006508
OR5P4	GO:0004930
OR5P4	GO:0004984
OR5P4	GO:0005549
OR5P4	GO:0007186
OR5P4	GO:0007608
OR5P4	GO:0016020
OR10AB2	GO:0004930
OR10AB2	GO:0004984
OR10AB2	GO:0007186
OR10AB2	GO:0016020
OR10AB3	GO:0004930
OR10AB3	GO:0004984
OR10AB3	GO:0007186
OR10AB3	GO:0016020
OR5E1	GO:0004930
OR5E1	GO:0004984
OR5E1	GO:0005549
OR5E1	GO:0007186
OR5E1	GO:0007608
OR5E1	GO:0016020
OR10A6	GO:0004930
OR10A6	GO:0004984
OR10A6	GO:0007186
OR10A6	GO:0016020
OR10A3	GO:0004930
OR10A3	GO:0004984
OR10A3	GO:0007186
OR10A3	GO:0016020
TUB	GO:0005929
TUB	GO:0061512
TRIM66	GO:0005515
TRIM66	GO:0008270
DENND2B	GO:0070374
SCUBE2	GO:0005509
SCUBE2	GO:0005615
SCUBE2	GO:0007165
SCUBE2	GO:0009986
IPO7	GO:0005635
IPO7	GO:0005829
IPO7	GO:0006606
IPO7	GO:0031267
ZNF143	GO:0000978
ZNF143	GO:0000981
ZNF143	GO:0005667
ZNF143	GO:0006357
ZNF143	GO:0031519
SWAP70	GO:0005634
SWAP70	GO:0005737
LOC485387	GO:0045095
GALNT18	GO:0005794
RASSF10	GO:0007165
PIK3C2A	GO:0005737
PIK3C2A	GO:0005886
PIK3C2A	GO:0005942
PIK3C2A	GO:0016303
PIK3C2A	GO:0016477
PIK3C2A	GO:0035005
PIK3C2A	GO:0035091
PIK3C2A	GO:0036092
PIK3C2A	GO:0043491
PIK3C2A	GO:0048015
KCNJ11	GO:0005886
KCNJ11	GO:0015272
KCNJ11	GO:0034765
KCNJ11	GO:1990573
ABCC8	GO:0005524
ABCC8	GO:0006813
ABCC8	GO:0008281
ABCC8	GO:0016020
ABCC8	GO:0016887
ABCC8	GO:0055085
ABCC8	GO:0140359
OTOG	GO:0005515
OTOG	GO:0005615
OTOG	GO:0031012
OTOG	GO:0046373
OTOG	GO:0046556
HPS5	GO:0005515
HPS5	GO:0005737
HPS5	GO:0048066
TSG101	GO:0000813
TSG101	GO:0008333
TSG101	GO:0015031
TSG101	GO:0036211
TSG101	GO:0043130
TMEM86A	GO:0016020
IGSF22	GO:0005515
PTPN5	GO:0004725
PTPN5	GO:0006470
MRGPRX	GO:0004930
MRGPRX	GO:0007186
MRGPRX	GO:0016020
NAV2	GO:0005515
NAV2	GO:0005524
NAV2	GO:0007399
NAV2	GO:0016887
NAV2	GO:0022008
DBX1	GO:0000981
DBX1	GO:0003677
DBX1	GO:0006357
DBX1	GO:0021515
ANO5	GO:0005254
ANO5	GO:0005886
ANO5	GO:0046983
ANO5	GO:1902476
LIN7C	GO:0005911
LIN7C	GO:0007269
LIN7C	GO:0016323
LIN7C	GO:0045199
LIN7C	GO:0045202
LIN7C	GO:0097016
LIN7C	GO:0097025
LIN7C	GO:1903361
KIF18A	GO:0003777
KIF18A	GO:0005524
KIF18A	GO:0007018
KIF18A	GO:0008017
KCNA4	GO:0005251
KCNA4	GO:0005515
KCNA4	GO:0008076
KCNA4	GO:0016020
KCNA4	GO:0030955
KCNA4	GO:0051260
KCNA4	GO:0071805
FSHB	GO:0005179
FSHB	GO:0005576
FSHB	GO:0005615
FSHB	GO:0005737
FSHB	GO:0007186
MS4A1	GO:0005886
MS4A1	GO:0007166
MS4A1	GO:0009897
LOC485435	GO:0004383
LOC485435	GO:0006182
LOC485435	GO:0008074
LOC485435	GO:0019934
LOC485435	GO:0070482
RCBTB1	GO:0005515
SETDB2	GO:0003677
SETDB2	GO:0005634
SETDB2	GO:0008270
SETDB2	GO:0010629
SETDB2	GO:0042393
SETDB2	GO:0042826
SETDB2	GO:0046974
SETDB2	GO:0070828
CAB39L	GO:0035556
CAB39L	GO:0043539
CYSLTR2	GO:0004974
CYSLTR2	GO:0005886
CYSLTR2	GO:0007186
RCBTB2	GO:0005515
SUCLA2	GO:0004775
SUCLA2	GO:0005524
SUCLA2	GO:0005739
SUCLA2	GO:0006099
SUCLA2	GO:0006104
SUCLA2	GO:0042709
SUCLA2	GO:0046872
LOC485449	GO:0004459
LOC485449	GO:0005737
LOC485449	GO:0019752
RUBCNL	GO:0000421
RUBCNL	GO:0043231
RUBCNL	GO:0061909
RUBCNL	GO:0061910
RUBCNL	GO:0097352
RUBCNL	GO:1901981
ZC3H13	GO:0016607
ZC3H13	GO:0046872
SIAH3	GO:0005737
SIAH3	GO:0007275
SIAH3	GO:0031624
SIAH3	GO:0043161
SIAH3	GO:0061630
COG3	GO:0005801
COG3	GO:0006886
COG3	GO:0006891
COG3	GO:0007030
COG3	GO:0016020
COG3	GO:0017119
KCTD4	GO:0005515
KCTD4	GO:0051260
NUFIP1	GO:0000492
NUFIP1	GO:0003723
NUFIP1	GO:0005634
VWA8	GO:0005524
VWA8	GO:0005737
VWA8	GO:0016887
NAA16	GO:0004596
NAA16	GO:0005515
NAA16	GO:0005737
NAA16	GO:0017196
NAA16	GO:0031415
MTRF1	GO:0003747
MTRF1	GO:0006415
KBTBD7	GO:0005515
PCDH8	GO:0005509
PCDH8	GO:0005886
PCDH8	GO:0007156
OLFM4	GO:0005615
OLFM4	GO:0007165
DIAPH3	GO:0003779
DIAPH3	GO:0005737
DIAPH3	GO:0005884
DIAPH3	GO:0008017
DIAPH3	GO:0030036
DIAPH3	GO:0030041
DIAPH3	GO:0031267
KLHL1	GO:0005515
DIS3	GO:0000175
DIS3	GO:0000176
DIS3	GO:0000177
DIS3	GO:0003723
DIS3	GO:0004519
DIS3	GO:0016075
KLF12	GO:0000978
KLF12	GO:0000981
KLF12	GO:0006357
KCTD12	GO:0005515
KCTD12	GO:0008277
KCTD12	GO:0042734
KCTD12	GO:0045211
KCTD12	GO:0051260
ACOD1	GO:0016829
CLN5	GO:0005764
CLN5	GO:0005765
CLN5	GO:0007040
CLN5	GO:0016798
FBXL3	GO:0000086
FBXL3	GO:0005515
FBXL3	GO:0005634
FBXL3	GO:0005829
FBXL3	GO:0019005
FBXL3	GO:0031146
FBXL3	GO:0043153
FBXL3	GO:0051726
SPRY2	GO:0005829
SPRY2	GO:0007275
SPRY2	GO:0016020
SPRY2	GO:0040037
SPRY2	GO:0043407
SPRY2	GO:0046580
SPRY2	GO:0048513
SLITRK1	GO:0005515
